Name,total_timelines,total_keys,revisions 
Russian_Women%27s_Volleyball_Super_League,0,17,0
Hong_Kong_International_Bowls_Classic,0,5,0
Canada_Cup_(fighting_game_event),1,15,0
VEX_Robotics,7,15,379
SGB_Premiership,4,44,42
SGB_Championship,2,38,7
Oceania_Rugby_Women%27s_Championship,2,12,0
AFL_London,0,33,0
Overwatch_League,3,18,689
ACB_league_(Nicaragua),0,24,0
Iowa%E2%80%93South_Dakota_League,0,37,0
Universities_and_Colleges_Basketball_League,2,9,12
Brisbane_Global_Rugby_Tens,1,14,5
Black_Diamond_Hockey_League,2,13,14
UAE_National_Basketball_League,1,24,0
King_in_the_Ring,1,39,0
Phil_Knight_Invitational,2,14,258
Absolute_Championship_Akhmat,2,11,31
Philippine%E2%80%93American_Football_League,2,21,0
Men%27s_South_American_Volleyball_Club_Championship,2,16,0
Women%27s_South_American_Volleyball_Club_Championship,2,16,0
Algerian_rugby_union_Championship,2,13,3
Women%27s_Australian_Hockey_League,1,8,0
Premier_Handball_League,2,14,3
The_Spring_League,5,18,343
ASEAN_Grand_Prix,3,19,138
Shakey%27s_V-League,1,19,0
China_Badminton_Super_League,1,14,0
Sultan_of_Johor_Cup,2,17,19
Berger_Elite_League,2,42,0
ANZ_Premiership,4,30,78
Heart_of_Illinois_Conference,1,7,0
Scottish_District_rugby_structure,0,9,0
Big3,2,20,405
Turkish_Men%27s_Volleyball_Cup,1,27,0
Turkish_Women%27s_Volleyball_Super_Cup,2,30,0
Hungarian_Fencing_Championships,2,16,53
Canadian_Basketball_League,3,23,15
ECAC_Holiday_Hockey_Festival,0,13,0
League_of_Legends_Continental_League,2,39,6
Ledyard_Bank_Classic,0,13,0
North_American_Basketball_League,2,12,18
FIBA_Polynesia_Cup,2,22,29
AMC_Fight_Nights,2,11,41
Polska_Hokej_Liga,2,25,4
World_Club_10s,2,11,12
Professional_Rapid_Online_Chess_League,2,38,70
Nitro_Athletics,1,6,7
Italian_Women%27s_2_Volleyball_League,1,41,0
Women%27s_African_Cup_Winners%27_Cup_(volleyball),0,19,0
Major_League_Rugby,3,24,561
Scottish_Cup_(basketball),0,9,0
Atlantic_Football_League,1,14,0
Brave_Combat_Federation,3,11,114
Great_Northwest_Showcase,1,11,0
FIBA_Melanesian_Basketball_Cup,2,22,4
Serbia_and_Montenegro_Women%27s_Basketball_Cup,1,15,0
MEVZA_League,2,9,12
All_Thailand_Golf_Tour,1,25,5
Negro_Southern_League_(1945%E2%80%931951),0,8,0
BCS_League,1,8,0
European_Women%27s_Basketball_League,2,20,0
Elite_Rodeo_Athletes,2,9,22
Nationale_1_Dames,0,21,0
West_Gippsland_Football_Netball_Competition,1,12,26
Handball_League_Australia,3,11,31
LEN_European_Junior_Water_Polo_Championship,0,9,0
European_Basketball_Club_Super_Cup,0,23,0
Western_Division_(NBA),0,9,0
IAU_100_km_Asian_Championships,1,7,0
Quidditch_Premier_League,2,38,4
Rugby_Challenge_(South_Africa),2,15,25
Belgian_First_Division_(men%27s_handball),1,9,0
Luxembourg_National_Division_(men%27s_handball),0,10,0
Finnish_Handball_League,2,11,11
Czech_Handball_Extraliga,1,12,6
Handball_Liga_Austria,2,14,13
Kosovar_Handball_Superliga,0,10,0
Serie_A_(men%27s_handball),1,13,0
Meistriliiga_(handball),3,14,14
Cypriot_Men%27s_Handball_Championship,0,10,0
Bulgarian_GHR_A,0,10,0
Moldovan_Handball_National_Division,0,10,0
Women_Handball_Liga_Austria,1,11,4
Asian_Men%27s_Volleyball_Cup,2,15,0
Asian_Men%27s_U23_Volleyball_Championship,2,14,0
Asian_Women%27s_U23_Volleyball_Championship,2,12,0
Asian_Men%27s_U20_Volleyball_Championship,1,14,0
Asian_Women%27s_U20_Volleyball_Championship,1,13,0
Asian_Boys%27_U18_Volleyball_Championship,1,14,0
Six_Schools_League,1,8,0
Asian_Girls%27_U18_Volleyball_Championship,1,13,0
Luxembourg_National_Division_(women%27s_handball),1,11,0
Asian_Men%27s_Club_Volleyball_Championship,1,21,0
Icelandic_Men%27s_Basketball_Supercup,0,20,0
Discovery_Women%27s_Basketball_Invitational,2,13,0
Tennessee%E2%80%93Alabama_League,0,10,0
Quilter_Cup,2,11,4
UAAP_Ballroom_Formation_Competition,2,8,18
National_Invitational_Softball_Championship,3,21,23
Western_Women%27s_Collegiate_Hockey_League,1,13,0
Icelandic_Women%27s_Basketball_Supercup,0,20,0
Icelandic_Men%27s_Basketball_Cup,1,21,0
Icelandic_Women%27s_Basketball_Cup,1,20,0
Super_High_Roller_Bowl,1,31,0
Maha_Roll_Ball_League,2,35,11
LNB_Pro_B_Leaders_Cup,2,29,4
Men%27s_FIH_Pro_League,5,16,0
Under_21_Australian_Hockey_Championships,0,11,0
Super_Boxing_League,1,38,63
European_Diving_Championships,2,41,12
American_Arena_League,5,25,464
Netball_Quad_Series,2,21,5
Hawke%27s_Bay_Cup,2,10,0
IHF_Youth_Beach_Handball_World_Championship,1,11,9
Australian_Country_Championships,0,10,0
Under_18_Australian_Championships,0,11,0
Liga_Ecuatoriana_de_Baloncesto,2,25,4
Field_hockey_at_the_Australian_Youth_Olympic_Festival,1,15,0
MEO_Rip_Curl_Pro_Portugal,2,9,26
American_Flag_Football_League,2,21,64
Lagos_International,1,11,0
Cheese_League,0,5,0
Turkish_Women%27s_Basketball_Presidential_Cup,1,20,0
South_American_Baseball_Championship,1,28,5
The_Basketball_League,4,21,755
World_University_Handball_Championship,1,12,54
Big_Easy_Tour,2,25,5
VSFighting,1,14,0
Libobasquet,2,27,1
Senior_League_World_Series_(Australia_Region),2,10,6
Senior_League_World_Series_(Caribbean_Region),2,10,4
National_Gridiron_League_(Australia),2,33,17
Men%27s_Pan_American_Challenge,2,17,0
Field_hockey_at_the_South_American_Games,2,14,11
Italian_Athletics_Clubs_Championships,0,11,0
National_Invitational_Volleyball_Championship,1,20,4
Men%27s_England_Hockey_League,2,25,0
Badger_Showdown,1,13,0
European_Under-23_Baseball_Championship,0,8,0
Women%27s_Volleyball_Pro_Challenge,2,24,0
Zenith_Women_Basketball_League,1,20,0
Turkish_Men%27s_Volleyball_Super_Cup,2,26,0
Expedition_League,2,19,107
Men%27s_Indoor_Pan_American_Cup,1,15,0
VFL_Women%27s,2,39,0
Indonesian_men%27s_Proliga,1,17,0
Indonesian_women%27s_Proliga,1,13,0
United_Volleyball_Conference,1,10,0
Italian_Vertical_Kilometer_Championships,1,20,0
Italian_Skyrunning_Championships,1,20,2
Short_Mat_Players_Tour,1,9,0
M%C5%82oda_Liga,2,10,0
Asia_Professional_Baseball_Championship,1,43,18
Italian_Mountain_Running_Championships,0,20,0
Women%27s_Minor_League_Basketball_Association,2,16,0
Korean_Sevens,2,10,4
Italian_Long_Distance_Mountain_Running_Championships,1,20,0
International_Festival_of_Hockey,1,13,0
Overwatch_Contenders,1,13,1
Latin_Cup_(basketball),0,23,0
AFL_Women%27s_Under-18_Championships,3,21,0
Pioneer_Valley_Interscholastic_Athletic_Conference,0,3,0
Northeastern_Intercollegiate_Athletics_Conference,3,16,16
American_Collegiate_Athletic_Association,2,12,16
Arab_table_tennis_championship,1,6,2
World_Axe_Throwing_League,2,11,16
Fan_Controlled_Football,3,20,369
FIBA_International_Christmas_Tournament,0,22,0
European_Professional_Basketball_League,1,38,6
Women%27s_England_Hockey_League,1,20,0
Asian_Women%27s_Softball_Championship,0,8,0
Formula_One_Esports_Series,2,18,62
Liga_I_(men%27s_basketball),2,21,0
Asian_Women%27s_Volleyball_Cup,2,15,0
Asian_Men%27s_Volleyball_Challenge_Cup,2,15,0
Asian_Women%27s_Volleyball_Challenge_Cup,2,15,0
NBA_2K_League,5,30,489
Footy_9s,0,11,0
Your_Call_Football,2,15,212
Sudam%C3%A9rica_Rugby_Sevens,1,8,0
Junior_Basketball_Association,3,25,438
FIBA_3x3_Asia_Cup,2,12,15
Malaysia_Pro_League,2,13,2
Odisha_Tennis_Premier_League,3,11,35
Mongolian_National_Basketball_Association,1,24,0
Latin_American_Series,2,28,12
International_Professional_Rodeo_Association,0,8,0
Maharlika_Pilipinas_Basketball_League,4,19,1343
XFL_(2020),4,28,1491
West_Asian_Women%27s_Handball_Championship,1,11,0
IIHF_World_U20_Championship_Division_I,1,10,2
LEN_Europa_Cup,1,7,48
Central_Kansas_League,0,37,0
IIHF_World_U20_Championship_Division_II,1,10,6
IIHF_World_U20_Championship_Division_III,1,9,4
List_of_Professional_Bull_Riders_Champions,2,9,98
Southwest_League_of_Professional_Baseball,2,8,15
%C3%9Arvalsdeild_kvenna_(handball),1,13,0
ESL_Pro_League,1,20,0
Big_Four_Tournament,0,10,0
African_Volleyball_Cup_Winners%27_Cup,0,19,0
Overwatch_World_Cup,3,17,70
FIVB_Volleyball_Women%27s_Nations_League,4,19,0
Speedway_of_Nations,3,25,26
FIVB_Volleyball_Men%27s_Nations_League,4,19,0
AAA_Indoor_Championships,1,5,0
Alliance_of_American_Football,4,24,991
Soviet_Indoor_Athletics_Championships,0,5,0
French_Indoor_Athletics_Championships,0,5,0
Belgian_Indoor_Athletics_Championships,0,5,0
German_Indoor_Athletics_Championships,0,5,0
East_German_Athletics_Championships,0,5,0
Polish_Athletics_Championships,1,7,10
Techniker_Beach_Tour,5,37,34
Russian_Athletics_Championships,1,7,2
Spanish_Athletics_Championships,1,7,8
Russian_Indoor_Athletics_Championships,1,7,1
RFL_Women%27s_Super_League,2,18,0
Canadian_Professional_Rodeo_Association,0,7,0
East_and_Central_African_Championships,0,5,0
Dutch_Athletics_Championships,0,7,0
West_German_Athletics_Championships,0,5,0
Spanish_Indoor_Athletics_Championships,0,5,0
Slovak_Basketball_Cup,1,20,36
WAAA_Championships,1,5,0
EMLS_Cup,1,37,9
Newcastle_Dodgeball_League,2,8,29
New_Zealand_Athletics_Championships,0,5,0
Nordic_Marathon_Championships,0,5,0
Erkekler_Basketbol_S%C3%BCper_Ligi,1,37,0
Kad%C4%B1nlar_Basketbol_Ligi,1,37,0
Canadian_Ringette_Championships,2,15,115
Moldovan_National_Division_(basketball),1,20,1
Tunisian_Women%27s_Volleyball_League,2,26,0
Tunisian_Women%27s_Volleyball_Cup,2,26,0
Vietnam_Championship_Series,1,23,0
Nordic_Athletics_Championships,0,5,0
SBL_Cup,1,27,0
Swiss_Cup_(basketball),1,28,3
FIH_Hockey_Series,3,14,42
Tunisian_Women%27s_Handball_League,1,17,0
1._divisjon_(Norwegian_handball),2,12,4
Tunisian_Women%27s_Handball_Cup,1,12,0
Tunisian_Women%27s_Basketball_Cup,2,21,0
Argentina_Women%27s_Hockey_National_Tournament,2,12,0
Super_W,2,14,40
United_Collegiate_Hockey_Conference,1,19,0
ITTF-Oceania_Cup,2,40,3
Pacific_Western_Rugby_Conference,1,4,0
Northwest_Collegiate_Rugby_Conference,0,3,0
FIVB_Volleyball_Women%27s_Challenger_Cup,4,19,0
FIVB_Volleyball_Men%27s_Challenger_Cup,4,19,0
Nordic_Indoor_Athletics_Championships,0,5,0
NCAA_Emerging_Sports_for_Women,1,23,9
South_African_Super_League,1,14,7
Divizia_A_(men%27s_handball),1,13,0
DC_Gay_Flag_Football_League,1,11,0
SGB_Premiership_Knockout_Cup,1,15,0
SGB_Championship_Knockout_Cup,1,15,0
National_Trophy_(speedway_1931-1964),0,14,0
National_League_Knockout_Cup,0,15,0
National_Gay_Flag_Football_League,0,11,0
Copa_Catalunya_Basketball,1,22,26
Divizia_A_(women%27s_handball),2,13,0
Women%27s_Professional_Lacrosse_League,3,46,0
ITTF_Challenge_Series,2,40,2
Fox_River_Valley_Conference,1,5,0
The_Nationals_(esports),4,49,94
USATF_U20_Outdoor_Championships,1,8,0
National_Gridiron_League_(United_States),1,16,0
Mid-Atlantic_Rowing_Conference,1,8,0
Baltimore_Hockey_League,0,11,0
Eastern_Division_(NBA),0,9,0
USA_Central_Hockey_League,1,13,69
German_Women%27s_Basketball_Cup,0,20,0
American_Football_League_(Poland),3,17,17
League_of_Legends_SEA_Tour,2,38,46
Eastern_Asian_Women%27s_Volleyball_Championship,1,12,0
Eastern_Asian_Men%27s_Volleyball_Championship,1,14,0
Pioneer_Collegiate_Baseball_League,2,14,10
Women%27s_Arab_volleyball_clubs_championship,1,20,0
Icelandic_Women%27s_Handball_Cup,0,20,0
Icelandic_Men%27s_Handball_Cup,0,20,0
1._deild_karla_(handball),2,12,5
National_Basketball_League_(Philippines),2,20,331
1._deild_kvenna_(handball),3,13,5
European_Box_Lacrosse_Championships,2,10,17
Myrtle_Beach_Invitational,2,14,64
Oceanic_Pro_League,2,43,27
Asia_Pacific_Lacrosse_Championship,0,10,0
Arab_Volleyball_Clubs_Championship_Cup_Winners,0,19,0
African_Basketball_Cup_Winners%27_Cup,0,18,0
Scottish_Hockey_Cup,1,16,3
South_American_Men%27s_Club_Handball_Championship,0,8,0
Scottish_Hockey_National_Leagues,0,15,0
Atlantic_East_Conference,1,12,13
South_American_Women%27s_Club_Handball_Championship,0,8,0
West_District_Men%27s_Hockey_Divisions,0,16,0
European_Wheelchair_Handball_Nations%27_Tournament,2,17,0
East_Central_Illinois_Conference,1,8,0
Intermediate_League_World_Series_(Australia_Region),2,10,4
Athletic_League_of_New_England_State_Colleges,0,4,0
Counter-Strike:_Global_Offensive_Major_Championships,4,44,54
Icelandic_Women%27s_Hockey_League,0,12,0
West_Coast_Junior_Lacrosse_League,2,8,9
Southern_Roads_Conference,3,11,59
Icelandic_Men%27s_Basketball_Company_Cup,1,20,0
Icelandic_Women%27s_Basketball_Company_Cup,1,20,0
Taini_Jamison_Trophy,1,21,0
Super_6_Baseball_and_Softball,1,8,15
Women%27s_EuroHockey_Championship,2,18,0
AfreecaTV_StarCraft_League,1,19,0
East_Asia_Super_League,3,21,18
Women%27s_FIH_Hockey_World_League,5,17,0
Men%27s_Feldhockey_Bundesliga,1,29,0
Korea_StarCraft_League,2,19,14
Philippine_Hockey_League,1,11,8
EuroHockey_Club_Champions_Cup_(women),1,16,16
FIBA_3x3_U23_World_Cup,2,25,41
Australian_Netball_Championships,3,23,46
SailGP,3,17,98
World_Rugby_Americas_Pacific_Challenge,2,18,14
Egyptian_Basketball_Mortabat_League,1,19,0
Bull_Riders_Only,0,8,0
ICC_Cricket_World_Cup_League_2,2,11,13
ICC_Cricket_World_Cup_Challenge_League,2,9,1
American_West_Football_Conference,3,23,181
Women%27s_Hockey_Champions_Challenge_I,1,15,0
Women%27s_Hockey_Champions_Challenge_II,2,14,0
Premier_Lacrosse_League,3,19,248
Women%27s_Feldhockey_Bundesliga,1,25,0
Aesthetic_Group_Gymnastics_World_Cup,2,9,19
British_Fast5_Netball_All-Stars_Championship,3,22,14
Netball_New_Zealand_Super_Club,2,14,10
League_of_Legends_Japan_League,4,37,38
Patton_Conference,1,9,0
Magyar_Kupa_(men%27s_volleyball),0,25,0
Outer_East_Football_Netball_League,1,8,10
Water_polo_Arab_Clubs_Championship,1,19,7
ECAC_2,0,12,0
FIVB_Volleyball_Men%27s_Intercontinental_Olympic_Qualification_Tournaments,3,14,0
FIVB_Volleyball_Women%27s_Intercontinental_Olympic_Qualification_Tournaments,3,14,0
FIVB_Men%27s_Volleyball_World_Olympic_Qualification_Tournament,1,14,0
Magyar_Kupa_(women%27s_volleyball),0,25,0
Women%27s_Central_American_Volleyball_Championship,1,9,0
Mizoram_Super_League,2,36,10
Men%27s_Central_American_Volleyball_Championship,1,9,0
Potomac_Rugby_Conference,1,6,0
NCR_XVs_Champions_Cup,2,18,30
Northwest_8_Conference,0,9,0
Boardwalk_Battle_Tournament,1,14,44
Four_Rivers_Conference_(Illinois),1,9,0
Private_School_League,1,9,0
Freedom_Football_League,1,16,31
Asia-Pacific_Quiz_Championships,1,7,0
SHARK_Conference,0,9,0
Northeast_Women%27s_Hockey_League,1,15,0
Roller_Hockey_Women%27s_Intercontinental_Cup,1,39,0
Women%27s_World_Floorball_Championship,1,10,0
Pacific_Pro_Football,3,46,32
Pro_Volleyball_League,1,20,95
Netball_South_Africa_Challenge,2,21,7
Chooks-to-Go_Pilipinas_3x3,2,25,46
Arena_Lacrosse_League,2,8,3
NSCRO_Women%27s_National_Championship,1,13,0
M.I.N.K._Collegiate_Baseball_League,2,19,26
Midwest_Professional_Basketball_League,0,6,0
North_American_Basketball_League_(1964%E2%80%931968),0,6,0
Philippine_Baseball_League,1,12,40
Women%27s_FIH_Pro_League,4,16,0
KU-KSU-WSU_Triangular,1,3,0
American_Patriot_League,2,16,6
England_Hockey_Women%27s_Championship_Cup,0,16,0
Metropolitan_Collegiate_Summer_Baseball_League_of_Illinois,0,18,0
England_Hockey_Men%27s_Championship_Cup,0,16,0
Community_Basketball_Association,3,21,96
Continental_Lacrosse_Conference,1,6,25
Men%27s_EuroHockey_Junior_Championship,1,18,0
Women%27s_Euro_Hockey_League,4,20,0
Argentine_Baseball_League,2,16,6
Liga_Invernal_Veracruzana,4,16,8
Women%27s_South_American_Hockey_Championship,2,29,0
Men%27s_South_American_Hockey_Championship,2,29,0
Macedonian_Women%27s_Handball_Cup,0,16,0
Atlantic_Association,0,37,0
Reebok_Pro_Summer_League,0,19,0
NBL1,1,19,42
Men%27s_EuroHockey_Indoor_Club_Cup,1,19,0
Negro_American_Association,0,10,0
Women%27s_EuroHockey_Indoor_Club_Cup,1,19,0
U.S._Poker_Open,1,31,0
Men%27s_African_Olympic_Qualifier,3,13,0
Women%27s_African_Olympic_Qualifier,3,13,0
Talent_League_Girls,5,14,17
Super_League_Triathlon,2,44,58
Women%27s_Super_League_(basketball),0,21,0
Northwestern_Illinois_Conference,0,10,0
Ice_hockey_at_the_Canada_Games,0,9,0
Gran_Turismo_World_Series,5,25,126
Rugby_Northeast,1,63,0
Basketball_Hall_of_Fame_Belfast_Classic,2,13,0
National_Association_of_Collegiate_Esports,1,16,0
China_Tour,2,25,15
World_University_Badminton_Championships,1,12,4
Hockey_One,1,13,80
Italian_Tennis_Championships,0,12,0
Divizia_Na%C8%9Bional%C4%83_de_Seniori,1,11,0
Women%27s_Hockey_Africa_Cup_of_Nations,1,13,0
Hockey_Africa_Cup_for_Club_Champions,1,33,37
Association_football_in_Asia,0,7,0
BWF_World_Senior_Championships,1,11,12
Men%27s_Hoofdklasse_Hockey,1,31,0
BLAST_Pro_Series,2,22,26
Women%27s_Hoofdklasse_Hockey,1,21,0
Moroccan_Royal_Basketball_Federation,0,16,0
Australian_Men%27s_National_Ice_Hockey_Championship,2,12,0
Hockey_Four_Nations_Cup,2,11,0
Women%27s_National_Basketball_League_(Philippines),1,20,0
National_Reined_Cow_Horse_Association,1,8,0
IIHF_World_Championship_Division_IV,2,9,6
Nepal_Basketball_League,3,12,23
BNXT_League_Dutch_Play-offs,1,7,1
Mid-South_Basketball_Association,2,20,11
Men%27s_Belgian_Hockey_League,2,31,0
Tunisian_Athletics_Championships,0,5,0
Irish_Indoor_Athletics_Championships,0,5,0
Lincoln_Prairie_Conference,1,8,25
Senior_Series_Lacrosse,2,9,15
Premier_Ultimate_League,3,16,56
Naisten_Liiga_(ice_hockey),3,24,71
Global_Women%27s_Basketball_Association,1,17,0
Men%27s_AHF_Cup,1,29,0
Women%27s_AHF_Cup,1,28,0
South_and_Central_American_Men%27s_Club_Handball_Championship,2,10,0
Swedish_Indoor_Athletics_Championships,0,5,0
Women%27s_European_Baseball_Championship,2,12,0
Tennis_Bundesliga_(men),2,32,11
E-League_(Australia),2,11,14
IHF_Women%27s_Super_Globe,1,10,0
East_German_Indoor_Athletics_Championships,0,5,0
West_German_Indoor_Athletics_Championships,0,5,0
Dutch_Indoor_Athletics_Championships,0,5,0
Polish_Indoor_Athletics_Championships,0,5,0
AfroCan,2,16,29
Swiss_Indoor_Athletics_Championships,0,5,0
Swiss_Athletics_Championships,0,6,0
Norwegian_Athletics_Championships,0,5,0
Bulgarian_Athletics_Championships,0,5,0
Romanian_Athletics_Championships,0,5,0
South_African_Athletics_Championships,0,5,0
Yugoslavian_Athletics_Championships,0,5,0
Swedish_Athletics_Championships,0,5,0
Far_North_Coast_Baseball_Association,3,47,201
Ken_Galluccio_Cup,2,10,16
Greek_Athletics_Championships,0,5,0
Belarusian_Athletics_Championships,0,5,0
Ethiopian_Athletics_Championships,0,5,0
Jamaican_Athletics_Championships,0,5,0
Ukrainian_Athletics_Championships,0,5,0
Turkish_Athletics_Championships,0,5,0
Turkish_Indoor_Athletics_Championships,1,7,0
Czech_Indoor_Athletics_Championships,0,5,0
Austrian_Athletics_Championships,0,5,0
Women%27s_EuroHockey_Club_Trophy,0,11,0
Northern_New_York_League,0,37,0
Super_Series_(Scottish_rugby_union_competition),2,15,35
Fortnite_World_Cup,1,43,252
Naisten_Mestis,3,20,39
Ultimate_Table_Tennis,2,28,33
New_England_Women%27s_Hockey_Alliance,1,15,0
World_Para_Athletics_Junior_Championships,2,7,7
FIBA_Under-15_Women%27s_Oceania_Championship,2,15,0
Men%27s_EuroHockey_Championship_III,3,18,0
IAAF_Cross_Country_Permit_Meetings,1,5,3
International_Swimming_League,2,18,107
Nordic_Junior_Athletics_Championships,0,5,0
IAU_European_24_Hour_Championships,0,5,0
ITTF_Africa_Cup,1,40,3
Southwest_PGA,1,31,19
National_Roller_Hockey_League,3,16,0
Women%27s_National_Football_Conference,3,23,0
Nordic_Race_Walking_Championships,0,5,0
Campionato_Primavera_2,2,20,8
ICC_Cricket_World_Cup_Super_League,4,17,49
KeyBank_Tournament,0,13,0
Nordic_Combined_Events_Championships,0,5,0
Nordic_Indoor_Race_Walking_Championships,0,5,0
Nordic_Women%27s_Cup,0,5,0
Nordic_Junior_Combined_Events_Championships,0,5,0
Nordic%E2%80%93Baltic_Under-23_Athletics_Championships,0,5,0
China%E2%80%93Japan%E2%80%93Korea_Friendship_Athletic_Meeting,1,5,0
North_East_Futsal_League,1,9,13
Freshwater_Pro,0,9,0
CECAFA_U-15_Championship,1,23,2
DHB-Supercup,0,10,0
Jersey_Basketball_Association,2,11,7
China_National_Baseball_League,2,19,10
World_Team_Championship_(pool),2,14,0
EuroHockey_Championship_IV,4,18,9
Worcester_Collegiate_Hockey_League,0,12,0
New_York_Collegiate_Hockey_Association,0,14,0
Mirza_Deliba%C5%A1i%C4%87_Memorial,1,25,0
WAFL_Women%27s,4,21,0
SANFL_Women%27s_League,2,38,0
Junior_Oceania_Cup,1,12,3
IAAF_World_Outdoor_Meetings,1,5,0
Nitro_World_Games,1,17,0
South_Australian_Patriotic_Football_League,0,35,0
Twitch_Rivals,3,48,34
UNAF_U-20_Women%27s_Tournament,2,23,0
Berkshire_League,0,4,0
UCI_ProSeries,2,5,40
Midwest_Rugby_Premiership,3,62,4
Revera_(event),1,41,0
Rona_Cup,1,24,0
IHF_World_Women%27s_Outdoor_Handball_Championship,0,8,0
Eastern_European_Super_League,4,28,62
Call_of_Duty_League,2,18,299
National_Basketball_League_(Singapore),1,12,0
Women%27s_Baseball_Asian_Cup,2,11,0
United_States_League,0,8,0
Central_Asian_Women%27s_Volleyball_Championship,1,12,0
Women%27s_Junior_AHF_Cup,1,15,0
Men%27s_Junior_AHF_Cup,1,15,0
UNAF_U-18_Tournament,2,24,1
Iowa_Star_Conference,0,7,0
Basin_League,0,37,0
UNAF_U-21_Women%27s_Tournament,1,23,0
Campeonato_Brasileiro_de_League_of_Legends,4,34,39
Pacific_Championship_Series,3,43,160
World_Athletics_Continental_Tour,2,7,17
Pentagonal_League,0,6,0
Women%27s_Pan_American_Cup,1,19,0
EuroHockey_Youth_Championship,0,14,0
Liga_Latinoam%C3%A9rica,5,40,0
World_Rugby_Sevens_Challenger_Series,2,17,44
Eastern_Metro_Athletic_Conference,3,19,8
Women%27s_Hockey_Asia_Cup,1,17,0
Women%27s_U17_European_Volleyball_Championship,2,11,0
European_Men%27s_U-17_Volleyball_Championship,2,15,0
NBL1_South,1,27,0
South_and_Central_American_Men%27s_Handball_Championship,2,17,0
South_and_Central_American_Women%27s_Handball_Championship,2,17,0
Women%27s_Hockey_Junior_Asia_Cup,2,16,0
Intercollegiate_Hockey_Association,0,6,0
Scottish_Unofficial_Championship,0,14,0
Blast_Premier,1,36,13
Super_Rugby_Americas,3,19,129
Women%27s_Asian_Champions_Trophy,2,15,0
Koripallon_I-divisioona,1,25,0
UAAP_3x3_basketball_championships,0,7,0
Rugby_League_European_Championship_D,2,20,20
Towerrunning_World_Championships,1,6,0
Nordic_Indoor_Athletics_Match,1,5,0
Baseball5_European_Championship,1,7,6
IAAF_Race_Walking_Challenge_Final,2,5,0
Nordic_Junior_Race_Walking_Championships,0,5,0
Wolverine_Conference,0,6,0
Women%27s_Volleyball_at_the_Games_of_the_Small_States_of_Europe,0,12,0
Men%27s_Volleyball_at_the_Games_of_the_Small_States_of_Europe,0,12,0
Asia_Golf_Circuit,0,30,0
Intercollegiate_Hockey_League,0,6,0
Finnish_Indoor_Athletics_Championships,0,5,0
Estonian_Indoor_Athletics_Championships,0,5,0
Indian_National_Open_Athletics_Championships,0,5,0
Valorant,2,19,979
Northeastern_Athletic_Conference_(Illinois),1,8,0
Triangular_Hockey_League,0,6,0
World_Chase_Tag,0,43,0
Baltic_Women%27s_Volleyball_League,2,26,0
Codfish_Bowl,0,22,0
Women%27s_EuroHockey_Championship_II,3,17,0
Women%27s_EuroHockey_Championship_III,3,17,0
AENA_Super_Cup,1,8,0
WNBA-NBC_Champions_League_(men),0,19,0
WNBA-NBC_Champions_League_(women),0,19,0
Rivals_Professional_Football_League,3,16,0
German_Women%27s_Volleyball_League,3,22,0
Austrian_Women%27s_Volley_League,2,41,0
Czech_Women%27s_Volleyball_Extraliga,1,30,0
Dutch_Women%27s_Volleyball_League,1,30,0
Women%27s_EuroHockey_Junior_Championship,1,18,0
Bulgarian_Women%27s_Volleyball_League,1,30,0
Hungarian_Women%27s_Volleyball_League,1,30,0
Australian_Volleyball_League,1,30,62
Danish_Women%27s_Volleyball_League,1,30,0
Finnish_Women%27s_Volleyball_League,1,30,0
Norwegian_Women%27s_Volleyball_League,1,30,0
Serbian_Women%27s_Volleyball_League,3,30,0
Liga_Femenina_de_Voleibol_Argentino,1,30,0
Slovakian_Women%27s_Volleyball_League,1,30,0
Slovenian_Women%27s_Volleyball_League,1,30,0
Women%27s_Midwest_College_Hockey,1,12,0
Polish_Men%27s_Volleyball_SuperCup,1,8,0
Goulburn_Valley_Football_Association,0,26,0
IHF_Wheelchair_Handball_World_Championship,2,19,9
Superliga_florbalu,1,20,75
NEVZA_Women%27s_Clubs_Championship,2,39,0
Cypriot_Women%27s_Volleyball_League,1,30,0
English_Women%27s_National_Volleyball_League,1,30,0
LNV_Ligue_A_F%C3%A9minine,1,30,0
Swiss_Women%27s_Volleyball_League,1,30,0
Nationella_Damhockeyligan,4,20,5
New_Brunswick-Maine_League,0,37,0
Australian_Women%27s_Volleyball_League,1,30,0
New_Zealand_Women%27s_Volleyball_League,1,30,0
Israeli_Women%27s_Volleyball_League,1,30,0
Danish_Volleyball_League,1,30,1
English_National_Volleyball_League,1,30,2
Israeli_Men%27s_Volleyball_League,1,30,0
Bangladesh_International,0,5,0
Norwegian_Volleyball_League,1,30,2
New_Zealand_Volleyball_League,1,30,0
South_Atlantic_League_(1904%E2%80%931963),1,14,0
Western_Ultimate_League,1,15,14
NEVZA_Clubs_Championship,2,39,6
Philippine_Athletics_Championships,1,7,6
Cupa_Rom%C3%A2niei_(rugby_union),1,24,0
National_Volleyball_Association_(US),3,23,19
Taiwan_LPGA_Tour,0,27,0
Euro_XIII,2,24,62
Women%27s_Pan_American_Junior_Championship,1,17,0
Icelandic_Men%27s_Basketball_League_Cup,1,21,0
Icelandic_Women%27s_Basketball_League_Cup,1,21,0
Greek_Water_Polo_Super_Cup,1,7,6
ISU_Holiday_Classic,0,18,0
Indigenous_Nationals,0,7,0
